user,total_events,total_logons,total_logoffs,after_hours_events,weekend_events,unique_pcs_x,working_days,avg_events_per_day,first_login_hour,last_logout_hour,work_duration_hours,total_device_events,total_connects,total_disconnects,after_hours_device_events,weekend_device_events,total_email_events,total_email_sent,after_hours_email_count,weekend_email_count,attachment_email_count,average_email_size_kb,average_recipient_count,total_file_events,file_open_count,file_copy_count,file_write_count,file_delete_count,files_to_removable_media,files_from_removable_media,unique_files,unique_pcs_y,after_hours_file_activity,weekend_file_count,total_http_events,http_visit_count,http_download_count,http_upload_count,after_hours_http_count,weekend_http_count,unique_urls,unique_http_pcs,O,C,E,A,N
USER_19,0.9794346809308044,1.3836830491648404,0.3444690383510754,0.3337435138298393,3.673913907421708,-0.2621773274712795,1.7478842306693132,0.257033164064381,0.639929830417785,0.0291320162651086,-0.3510554097183362,1.1239210080396504,1.1254340009141428,1.122399105005404,0.3988223783567836,2.3829305280741218,2.3229642521580742,2.4523845815775998,1.4857009626869326,6.106847110749763,3.933491752225824,0.0577684410644692,-1.9123327547735012,0.9194517851776012,2.773331787402921,0.3048039328408213,0.361643289993814,0.414067467068302,0.2761185174830657,0.4339031644478168,1.033696197104076,-0.0594649705604135,0.4943866424646312,2.1312803121573545,2.3927476203507423,2.405360550451208,-0.0743293111374099,0.5948658364591709,1.572067808171542,6.372921485941834,0.1343558219367669,0.0,-0.1072589139077326,0.3542828927157215,1.359169103132617,-1.3698007168073747,2.332800713178946
USER_20,-0.1465338232379159,-0.3126166339411848,0.0904470234157094,1.3187729138713071,0.7506341307363911,-0.1648275369918606,0.787230618308517,-0.4349465445105989,0.2327364604959491,0.9707729460463886,0.3465500411812761,4.85686157311331,4.8565952227609,4.857123638837034,6.979756279621828,3.967270315029206,0.4513320001418222,0.3991639075731309,2.0451939466989657,1.1624092324633268,0.035636944924015,-0.5992567489740223,0.7911103061451417,6.052977633065993,5.152712786304196,6.3037296792731325,4.690905724820661,6.454578874604969,5.969584815931692,6.219916824133084,4.808631318952312,-0.0594649705604135,8.56746439477562,4.596286322252841,0.5576735935759629,0.5819530270929846,-0.251560000271624,-0.2863168198034424,2.705379727196162,1.2862176735590318,-0.2015204337113046,0.0,0.7439553932134312,0.7213262781273959,0.9090199487107194,0.904199228089699,0.4937374114283264
USER_21,0.3391780805211398,0.6649119970012703,-0.1304416852237393,-1.0202907078989891,-0.2779272721714056,-0.1509204240662294,0.1147730896559596,0.3228047828595785,0.639929830417785,0.0291320162651086,-0.3510554097183362,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,1.4359098400480317,1.4802474461305857,-0.821629607742857,-0.2363182498722171,1.6706583125291772,0.1147536267138824,0.7053525909306203,-0.2656266705633977,-0.1354541309077852,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3392201080538634,-0.0594649705604135,-0.1907823180636075,-0.1296511262962396,1.511169436305317,1.5405910001899477,-0.251560000271624,-0.2863168198034424,-0.7964662489527808,-0.2329173851532168,-0.2905636515829181,0.0,-1.336790690860525,-0.1045213390488714,-0.6214871763237323,1.3589992170691136,1.1067585120118664
USER_22,-1.414781571942117,-1.1956782123135707,-1.5772627268121284,-1.0538366007796585,-0.2779272721714056,-0.2621773274712795,-3.823906721023305,0.2471868453235846,0.639929830417785,-0.4416884486255313,-0.583590560018207,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,-1.0448058562281115,-1.0590417955973894,-0.821629607742857,-0.2363182498722171,-0.9151144304375504,-0.0598096924342308,1.4531564257286766,-0.3146080992737031,-0.3472160986715576,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3298646306762965,-0.0594649705604135,-0.1907823180636075,-0.1296511262962396,-1.008189375543696,-0.9923545216086642,-0.251560000271624,-0.2863168198034424,-0.7964662489527808,-0.2329173851532168,-0.2755048720899247,0.0,-1.8096875281500604,-1.0221298025780574,-1.0716363307456298,1.8137992060485284,-0.5279644228775734
USER_23,-0.4212799506167757,-0.5426233706335272,-0.2187971686795188,-1.0538366007796585,-0.2779272721714056,-0.2621773274712795,0.1147730896559596,-0.5015467740385672,0.639929830417785,-0.4416884486255313,-0.583590560018207,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,-1.409788744686819,-1.402641990022627,-0.821629607742857,-0.2363182498722171,-1.159012645494674,2.1875479635292185,-0.230318472315694,-0.3384185160078793,-0.4501559441122802,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3368812387094716,-0.0594649705604135,-0.1907823180636075,-0.1296511262962396,-1.3757803757901848,-1.361927912087518,-0.251560000271624,-0.2863168198034424,-0.7964662489527808,-0.2329173851532168,-0.3324663423460304,0.0,1.1222728630450596,-0.1045213390488714,1.359169103132617,0.6313192347020501,-0.3236240560163934
USER_24,0.385786798558625,0.7141991548639152,-0.0917861612118357,0.0379297311548475,-0.2779272721714056,-0.1022455288265199,0.1147730896559596,0.373329555701723,0.639929830417785,0.0291320162651086,-0.3510554097183362,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,0.2375980206604031,0.2600477312936445,-0.0771802653797384,-0.2363182498722171,1.1151123782323955,0.1392878726525637,-1.0391393971383025,-0.3125672064107737,-0.3383926833480671,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3392201080538634,-0.0594649705604135,-0.1848243271024924,-0.1296511262962396,0.2386323480790103,0.2611912164886963,-0.251560000271624,-0.2863168198034424,-0.174462498046245,-0.2329173851532168,-0.2375305585858542,0.0,-1.9988462630658743,-0.7468472635193016,0.81899011782634,-0.7330807322361941,-1.1409855234611133
USER_25,-1.8293538534334324,-1.721407896181782,-1.8036736531675637,-0.8434123636190972,-0.2779272721714056,-0.2621773274712795,-4.480353356136516,-0.5015467740385672,1.0471232003396207,0.0291320162651086,-0.583590560018207,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,-1.26437956192487,-1.2635258137431409,-0.6366732493917716,-0.2363182498722171,-1.2425703673197996,-0.9644905060077048,0.8264648703310606,-0.3465820874595968,-0.4854496054062423,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3532533241202136,-0.0919761453072653,-0.1907823180636075,-0.1296511262962396,-1.2159929961474802,-1.2012788112915576,-0.251560000271624,-0.2863168198034424,-0.6783031070079658,-0.2329173851532168,-0.2879447334102236,0.0,0.4602172908397099,-0.1045213390488714,0.4588707942888219,-1.3698007168073747,1.1067585120118664
USER_26,0.312194085867859,0.6402684180699479,-0.1580527738036704,0.6234580432538005,-0.2779272721714056,-0.1856882063803075,0.1147730896559596,0.2935535985825479,-0.1744569094258866,0.0291320162651086,0.1140148908814053,3.98579156716903,3.9808990948933394,3.990704027813823,3.615700611243531,-0.127160742239031,0.2346781575527334,0.2181452685588594,1.2868728774595155,-0.2363182498722171,0.4602005044678969,0.3462176575332079,0.2031746918787867,-0.0479314318509295,-0.1472186846724392,-0.0078539502319867,-0.0181968602076958,-0.0347255491543017,-0.0213311593994186,-0.0219353439642364,0.2127530572225824,-0.0594649705604135,0.1249912028754938,-0.1296511262962396,0.3335978024242571,0.3566688122872972,-0.251560000271624,-0.2863168198034424,1.209232286809396,-0.2329173851532168,-0.1930089496500474,0.0,0.9331141281292452,-0.5633255708134645,-0.9816064998612504,1.1770792214773478,1.9241199794565864
USER_27,0.2410544636001185,0.5663376812759807,-0.2187971686795188,0.0287808512783013,-0.2779272721714056,-0.2621773274712795,0.1147730896559596,0.2164368400340114,0.2327364604959491,-0.9125089135161714,-0.583590560018207,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,-1.4115406625514209,-1.4160507780977585,-0.7430231554436457,-0.2363182498722171,-1.0957797749243086,1.9846129140012805,-0.8932554967807366,-0.3411397064917851,-0.4619204978769343,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3392201080538634,-0.0594649705604135,-0.1907823180636075,-0.1296511262962396,-1.376313889578641,-1.3624643030751509,-0.251560000271624,-0.2863168198034424,-0.6941167616920303,-0.2329173851532168,-0.2853258152375291,0.0,-1.1476319559447108,-0.4715647244605458,0.6389304560575809,-0.3692407410526622,-0.7323047897387533
USER_28,0.4054115219428293,0.7265209443295764,-0.0641750726319047,0.0592771175334551,-0.2779272721714056,-0.0744313029752574,0.1147730896559596,0.3946031442668365,0.2327364604959491,-0.9125089135161714,-0.583590560018207,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,0.2405178837680727,0.1879754953898141,0.6718929859421572,-0.2363182498722171,0.6453824825668242,0.1103848365297106,-2.0894194929530605,0.1513957710951742,1.6674637335254432,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3275257613319047,-0.0594649705604135,0.3573528503589835,-0.1296511262962396,0.1436668937337635,-0.3193447494260547,5.578819131164211,5.527271899815937,0.9065765068838288,-0.2329173851532168,5.409511751286693,0.0,-0.2964176488235468,0.9966088171861516,-0.0813081910174551,-1.4607607146032575,2.332800713178946
USER_29,-0.0287854829326902,-0.2140423182158952,0.2229802485993786,0.2788502345705625,1.2649148321902894,-0.1091990852893356,1.0434049149380626,-0.4009340049310982,0.2327364604959491,-0.4416884486255313,-0.3510554097183362,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,0.5062254265660118,0.5131386062117463,0.2696129065285466,1.838389991403605,-0.0930871130228002,-0.8302933611675497,0.1337381973069593,-0.3309352421771382,-0.4178034212594817,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3368812387094716,-0.0594649705604135,-0.1788663361413773,-0.102799208974938,0.5325984455185101,0.5567426506742529,-0.251560000271624,-0.2863168198034424,0.0565925676153636,1.855893320576125,-0.1642008497504078,0.0,-0.3909970162814539,1.4554130489507446,1.8993480884388945,-0.642120734440311,0.6980777782895063
USER_30,-0.4605293973851843,-0.5754814758752904,-0.2629749104074085,-0.0779560806147369,-0.2779272721714056,-0.2621773274712795,-0.0133140586588132,-0.5015467740385672,0.2327364604959491,0.0291320162651086,-0.1185202594184654,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,0.1792007585070099,0.1326642445798978,-0.6181776135566631,-0.2363182498722171,-0.163094934011419,-0.5712904786798917,0.6899229182592156,-0.2996415516122209,-0.2825110529659604,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3275257613319047,-0.0594649705604135,-0.1907823180636075,-0.1296511262962396,0.1980853001563206,0.2204255014286196,-0.251560000271624,-0.2863168198034424,-0.567168256033846,-0.2329173851532168,-0.2493156903629795,0.0,0.1764791884659886,-0.8386081098722202,-0.7115170072081118,0.3584392413144013,-0.5279644228775734
